Review ID,Rating,Feedback,ShowTime ID
11995,2,movie was engaging,2011
11996,22,clean theater,1037
11997,85,uncomfortable seats,2289
11998,47,uncomfortable seats,5616
11999,75,movie was predictable,8318
12000,23,clean theater,4682
12001,10,bad characters,830
12002,53,clean theater,9213
12003,14,good characters,208
12004,46,good plot,2109
12005,20,movie too long,5967
12006,86,dirty theater,6541
12007,90,uncomfortable seats,1881
12008,72,comfortable seats,4387
12009,32,uncomfortable seats,8494
12010,81,bad characters,5026
12011,63,uncomfortable seats,3253
12012,78,uncomfortable seats,1153
12013,68,good plot,6945
12014,48,good characters,5507
12015,24,bad characters,4958
12016,4,movie was engaging,6103
12017,13,bad characters,6648
12018,27,dirty theater,2673
12019,34,bad plot,6030
12020,23,dirty theater,7572
12021,41,clean theater,3292
12022,34,movie was engaging,9430
12023,32,dirty theater,1203
12024,39,comfortable seats,1067
12025,36,uncomfortable seats,7323
12026,66,bad plot,4806
12027,40,movie was engaging,1909
12028,19,good characters,428
12029,86,good plot,2225
12030,73,uncomfortable seats,9064
12031,82,clean theater,1406
12032,60,comfortable seats,1509
12033,5,bad plot,9311
12034,45,bad plot,6805
12035,64,movie too long,2287
12036,49,clean theater,5523
12037,20,good plot,7226
12038,14,bad plot,9873
12039,81,dirty theater,9632
12040,34,clean theater,9982
12041,73,movie was predictable,154
12042,3,dirty theater,5690
12043,71,comfortable seats,4766
12044,74,movie was engaging,8885
12045,88,good characters,4755
12046,73,bad characters,4119
12047,26,comfortable seats,1933
12048,58,comfortable seats,813
12049,45,good plot,5864
12050,56,good plot,1018
12051,81,good plot,8082
12052,29,bad plot,7560
12053,72,comfortable seats,908
12054,59,movie was engaging,9961
12055,14,good length film,8424
12056,2,movie was engaging,523
12057,24,comfortable seats,4497
12058,78,uncomfortable seats,7374
12059,56,good length film,2135
12060,80,movie was boring,4662
12061,41,good characters,5324
12062,47,clean theater,8658
12063,3,good plot,6132
12064,4,bad characters,5867
12065,30,movie was boring,7992
12066,58,movie was boring,309
12067,22,movie was predictable,4621
12068,37,movie was boring,4957
12069,64,good length film,542
12070,44,good length film,5054
12071,2,good plot,2180
12072,27,good length film,9886
12073,42,movie too long,395
12074,61,dirty theater,5281
12075,56,comfortable seats,4136
12076,21,good plot,1369
12077,40,uncomfortable seats,4905
12078,41,movie was boring,4724
12079,73,bad characters,1788
12080,83,bad plot,3408
12081,19,bad plot,6163
12082,82,movie was engaging,7064
12083,40,movie too long,7848
12084,20,movie was boring,2296
12085,64,dirty theater,4310
12086,83,bad characters,1331
12087,47,bad plot,3634
12088,86,movie was engaging,3365
12089,44,comfortable seats,3186
12090,61,movie was engaging,7488
12091,37,good plot,7979
12092,17,good length film,2864
12093,31,movie too long,6528
12094,47,movie was engaging,8066
12095,9,uncomfortable seats,3160
12096,18,good plot,5117
12097,60,dirty theater,5143
12098,77,movie was engaging,9607
12099,70,good plot,6501
12100,46,comfortable seats,602
12101,46,comfortable seats,8259
12102,28,uncomfortable seats,8340
12103,47,good plot,9344
12104,77,comfortable seats,5347
12105,31,uncomfortable seats,7065
12106,33,bad characters,8344
12107,22,bad plot,7914
12108,25,movie was boring,3556
12109,43,movie was predictable,2367
12110,46,bad plot,420
12111,61,movie was predictable,5366
12112,28,good plot,5533
12113,83,movie was boring,1861
12114,77,movie was predictable,9157
12115,19,movie was boring,6258
12116,55,good plot,5232
12117,10,uncomfortable seats,6228
12118,27,dirty theater,8479
12119,11,movie was predictable,8253
12120,9,movie was predictable,8878
12121,81,good characters,6569
12122,88,dirty theater,6850
12123,19,bad characters,2713
12124,70,movie was engaging,993
12125,77,movie was predictable,7860
12126,26,movie was engaging,9808
12127,84,movie too long,2409
12128,15,movie too long,4774
12129,13,movie was predictable,2631
12130,21,movie was boring,8614
12131,71,uncomfortable seats,822
12132,67,movie was boring,4381
12133,74,dirty theater,6043
12134,63,movie was engaging,2670
12135,54,good length film,400
12136,53,bad plot,5122
12137,45,movie was boring,9831
12138,57,good characters,5974
12139,61,clean theater,794
12140,25,comfortable seats,6927
12141,59,movie too long,1921
12142,59,uncomfortable seats,2305
12143,60,dirty theater,3525
12144,49,bad plot,2072
12145,42,bad plot,8509
12146,70,movie was engaging,6192
12147,34,good characters,6370
12148,35,good length film,3565
12149,47,movie was boring,4056
12150,62,bad characters,838
12151,63,movie too long,641
12152,52,movie was predictable,1135
12153,44,good length film,8454
12154,14,dirty theater,3089
12155,35,good length film,51
12156,60,dirty theater,811
12157,89,uncomfortable seats,7394
12158,74,bad plot,7632
12159,90,movie too long,5672
12160,25,bad plot,1844
12161,78,movie was predictable,5374
12162,80,movie too long,2816
12163,3,bad plot,8722
12164,16,movie was predictable,7071
12165,35,uncomfortable seats,1393
12166,51,bad plot,3600
12167,47,good length film,3280
12168,36,dirty theater,999
12169,35,bad characters,5092
12170,70,bad plot,3671
12171,73,comfortable seats,5706
12172,38,uncomfortable seats,2441
12173,62,movie was boring,9621
12174,46,clean theater,8159
12175,76,good length film,2184
12176,65,good plot,4245
12177,17,uncomfortable seats,7992
12178,77,bad plot,6077
12179,39,good characters,3796
12180,59,good characters,3846
12181,46,dirty theater,4857
12182,66,movie was boring,4444
12183,53,movie was engaging,6205
12184,24,good characters,5080
12185,34,good plot,1450
12186,53,movie was predictable,778
12187,60,comfortable seats,520
12188,37,movie too long,2094
12189,56,bad plot,9621
12190,23,comfortable seats,4428
12191,83,movie was boring,2281
12192,2,movie too long,2014
12193,74,bad characters,8686
12194,43,bad characters,1393
12195,50,dirty theater,4725
12196,28,movie was boring,1246
12197,84,bad plot,3115
12198,38,movie was engaging,3190
12199,87,good characters,1744
12200,3,comfortable seats,1248
12201,4,movie was boring,9134
12202,44,movie was boring,8622
12203,58,good characters,3875
12204,47,movie too long,1783
12205,20,movie too long,4790
12206,70,comfortable seats,3480
12207,24,movie was boring,6143
12208,77,bad characters,5406
12209,75,good plot,6664
12210,52,uncomfortable seats,1852
12211,11,movie was predictable,945
12212,70,movie too long,7452
12213,65,movie was predictable,9347
12214,42,good length film,4743
12215,65,comfortable seats,3901
12216,12,bad characters,8456
12217,35,bad plot,8428
12218,89,movie was engaging,8887
12219,27,comfortable seats,6389
12220,10,comfortable seats,299
12221,2,movie was boring,3753
12222,50,bad characters,1210
12223,30,clean theater,6688
12224,37,good characters,4535
12225,3,comfortable seats,3770
12226,50,movie was engaging,9861
12227,84,good characters,3842
12228,78,good characters,827
12229,47,bad plot,7702
12230,59,good length film,6274
12231,66,clean theater,4581
12232,53,movie was predictable,6666
12233,69,good characters,5069
12234,59,good plot,4816
12235,89,comfortable seats,142
12236,74,movie was predictable,5411
12237,38,movie was predictable,6977
12238,61,movie was predictable,9836
12239,52,comfortable seats,5218
12240,19,good length film,1203
12241,24,good plot,1433
12242,11,good plot,6400
12243,8,clean theater,2240
12244,82,bad characters,3409
12245,79,bad plot,8938
12246,46,comfortable seats,5031
12247,28,uncomfortable seats,8246
12248,3,movie was boring,7422
12249,71,movie was predictable,5772
12250,24,clean theater,8837
12251,68,movie too long,2433
12252,58,bad characters,3711
12253,18,movie was predictable,5771
12254,51,good plot,1549
12255,43,bad plot,9854
12256,36,movie was engaging,6234
12257,17,movie was predictable,2545
12258,39,good characters,7710
12259,78,good characters,2019
12260,4,good plot,2099
12261,41,bad plot,584
12262,48,good plot,61
12263,29,comfortable seats,173
12264,57,uncomfortable seats,8730
12265,51,bad plot,1245
12266,79,movie was engaging,8786
12267,73,good characters,3512
12268,45,comfortable seats,3292
12269,54,movie was engaging,6903
12270,21,movie was boring,8932
12271,21,uncomfortable seats,4024
12272,64,movie too long,5137
12273,30,good plot,6179
12274,46,uncomfortable seats,5450
12275,17,movie was predictable,9562
12276,48,comfortable seats,859
12277,25,good length film,3709
12278,23,bad plot,878
12279,9,bad plot,9490
12280,57,good plot,3150
12281,13,comfortable seats,4023
12282,66,comfortable seats,730
12283,25,clean theater,814
12284,46,movie was engaging,7512
12285,7,dirty theater,9885
12286,51,good plot,201
12287,39,clean theater,2873
12288,23,uncomfortable seats,6700
12289,27,good plot,4860
12290,13,movie too long,8509
12291,85,movie too long,1265
12292,67,movie was predictable,318
12293,84,dirty theater,1630
12294,51,movie was predictable,3041
12295,42,clean theater,8126
12296,81,good characters,4614
12297,64,good length film,6414
12298,81,dirty theater,4028
12299,15,movie too long,5702
12300,12,good characters,3151
12301,52,movie was boring,5064
12302,20,clean theater,8609
12303,43,movie was predictable,5612
12304,14,dirty theater,8618
12305,71,good length film,942
12306,67,dirty theater,4164
12307,55,movie was engaging,7947
12308,5,bad plot,3025
12309,71,comfortable seats,2606
12310,46,dirty theater,2017
12311,66,good length film,9716
12312,45,good plot,582
12313,3,uncomfortable seats,5456
12314,56,clean theater,2892
12315,81,clean theater,7759
12316,23,dirty theater,239
12317,44,good length film,5999
12318,39,movie was engaging,9205
12319,15,comfortable seats,1615
12320,25,bad characters,3295
12321,34,comfortable seats,923
12322,33,bad characters,9819
12323,33,comfortable seats,2194
12324,59,good length film,4263
12325,13,comfortable seats,502
12326,64,dirty theater,8174
12327,2,movie was boring,6148
12328,82,good characters,2394
12329,27,good characters,1370
12330,80,good characters,7471
12331,56,bad plot,5028
12332,9,good length film,5927
12333,4,bad plot,9173
12334,15,clean theater,9232
12335,7,movie was boring,4854
12336,68,movie was engaging,8055
12337,61,clean theater,9576
12338,35,uncomfortable seats,8857
12339,35,bad plot,1890
12340,20,uncomfortable seats,1940
12341,28,movie too long,9240
12342,73,good characters,9695
12343,27,comfortable seats,1339
12344,56,clean theater,6060
12345,26,bad characters,565
12346,5,movie was boring,1369
12347,71,good characters,8343
12348,90,movie too long,1853
12349,78,comfortable seats,5475
12350,76,movie too long,3296
12351,8,movie was predictable,8627
12352,74,good characters,5528
12353,11,clean theater,1884
12354,40,movie was boring,6210
12355,88,clean theater,7010
12356,28,clean theater,3279
12357,7,uncomfortable seats,5887
12358,42,dirty theater,9520
12359,85,uncomfortable seats,37
12360,90,comfortable seats,8320
12361,75,movie was boring,4795
12362,46,movie was boring,3347
12363,70,movie was predictable,559
12364,81,good length film,4228
12365,25,good plot,814
12366,61,good plot,8628
12367,23,clean theater,52
12368,47,comfortable seats,8827
12369,84,good plot,9372
12370,31,movie too long,2217
12371,4,movie was engaging,3047
12372,16,dirty theater,4225
12373,17,bad plot,9616
12374,3,good characters,5161
12375,80,bad characters,2569
12376,35,bad characters,8248
12377,17,bad plot,8808
12378,2,clean theater,7383
12379,3,movie was boring,526
12380,14,movie was boring,6257
12381,88,comfortable seats,9359
12382,60,good characters,8248
12383,75,dirty theater,563
12384,45,good characters,9835
12385,43,bad plot,902
12386,83,bad characters,7311
12387,47,bad plot,2849
12388,49,movie too long,2783
12389,87,good length film,5312
12390,87,good characters,1199
12391,60,good length film,1796
12392,84,comfortable seats,9703
12393,37,uncomfortable seats,7546
12394,81,movie was predictable,6312
12395,36,good length film,5641
12396,23,movie too long,1828
12397,54,clean theater,3694
12398,84,bad characters,9506
12399,88,clean theater,588
12400,27,good characters,9431
12401,43,movie was boring,9213
12402,13,dirty theater,3047
12403,49,dirty theater,6998
12404,37,good characters,6117
12405,58,good characters,778
12406,37,movie too long,3289
12407,79,clean theater,1936
12408,35,bad plot,4
12409,45,movie too long,403
12410,53,bad characters,1639
12411,43,bad plot,4370
12412,85,movie was boring,9874
12413,19,good length film,7296
12414,67,good length film,9930
12415,11,clean theater,4081
12416,60,bad characters,6116
12417,24,good length film,442
12418,50,movie too long,2134
12419,56,good characters,1148
12420,56,clean theater,6639
12421,83,movie was engaging,8262
12422,14,comfortable seats,8331
12423,69,dirty theater,9590
12424,80,bad plot,8970
12425,89,clean theater,3984
12426,69,movie too long,1660
12427,4,comfortable seats,1754
12428,4,movie was engaging,7936
12429,22,movie was predictable,7482
12430,40,bad plot,3158
12431,89,good characters,8724
12432,24,good plot,3326
12433,69,good plot,2940
12434,5,movie was predictable,9290
12435,17,comfortable seats,7143
12436,67,comfortable seats,665
12437,80,good length film,6318
12438,53,comfortable seats,8881
12439,16,good plot,8332
12440,49,good characters,7902
12441,19,comfortable seats,946
12442,87,good length film,5753
12443,28,bad plot,2715
12444,67,clean theater,7410
12445,82,bad characters,9732
12446,71,movie too long,775
12447,71,bad characters,3371
12448,72,good length film,1789
12449,79,clean theater,479
12450,78,movie was engaging,9948
12451,69,good characters,4929
12452,90,movie too long,8411
12453,82,uncomfortable seats,6263
12454,31,comfortable seats,3566
12455,80,movie was predictable,5745
12456,7,clean theater,6968
12457,45,good characters,6583
12458,51,clean theater,9926
12459,22,bad plot,4700
12460,34,bad plot,1770
12461,60,uncomfortable seats,9154
12462,66,dirty theater,4363
12463,67,dirty theater,9866
12464,32,good plot,3771
12465,44,good plot,2694
12466,66,movie too long,1144
12467,33,uncomfortable seats,2268
12468,15,comfortable seats,9411
12469,55,movie was predictable,7250
12470,39,movie was boring,8687
12471,24,movie was engaging,9253
12472,41,clean theater,7072
12473,17,clean theater,4794
12474,2,movie was boring,7507
12475,64,comfortable seats,1926
12476,67,bad characters,1723
12477,70,bad characters,2974
12478,24,good length film,2554
12479,9,good plot,8175
12480,7,good plot,6240
12481,55,dirty theater,4203
12482,19,comfortable seats,3066
12483,75,dirty theater,6713
12484,40,good characters,4732
12485,11,bad plot,675
12486,53,comfortable seats,9507
12487,7,movie too long,9509
12488,41,dirty theater,1259
12489,84,movie was predictable,2833
12490,79,good characters,493
12491,81,dirty theater,6239
12492,30,bad characters,8750
12493,81,good plot,1146
12494,48,movie was boring,5963
12495,70,good plot,3352
12496,55,uncomfortable seats,8268
12497,3,comfortable seats,1300
12498,34,uncomfortable seats,2237
12499,34,dirty theater,2435
12500,34,movie was predictable,8303
12501,61,good plot,7069
12502,20,bad plot,4734
12503,76,good characters,2352
12504,5,good characters,9294
12505,90,good plot,4445
12506,6,movie was boring,4202
12507,26,comfortable seats,4607
12508,9,dirty theater,2736
12509,28,movie was predictable,1048
12510,77,good characters,8866
12511,30,movie was boring,8868
12512,43,movie was engaging,8527
12513,88,bad plot,4343
12514,40,good characters,115
12515,29,good length film,9255
12516,19,clean theater,1727
12517,70,bad characters,1134
12518,59,clean theater,4916
12519,25,uncomfortable seats,5579
12520,83,movie was engaging,4312
12521,81,good plot,4174
12522,85,good plot,7054
12523,15,bad characters,5197
12524,55,movie too long,9116
12525,7,bad plot,8104
12526,14,dirty theater,2643
12527,39,movie was engaging,3705
12528,79,bad plot,830
12529,32,movie too long,4395
12530,47,movie was engaging,3691
12531,26,good length film,7873
12532,46,good characters,1875
12533,74,good length film,8705
12534,19,movie was boring,2316
12535,72,clean theater,3419
12536,20,clean theater,3012
12537,48,clean theater,6094
12538,26,good plot,86
12539,81,dirty theater,9825
12540,40,movie was predictable,4583
12541,40,movie too long,5171
12542,52,dirty theater,3153
12543,26,movie was engaging,5523
12544,73,bad characters,4438
12545,89,comfortable seats,7234
12546,21,good length film,5528
12547,24,good length film,627
12548,43,movie was boring,5063
12549,87,good length film,8468
12550,76,good plot,3485
12551,69,movie was predictable,2599
12552,75,clean theater,404
12553,25,movie was engaging,8028
12554,30,dirty theater,7826
12555,81,movie was predictable,3998
12556,44,movie too long,8946
12557,31,bad characters,9737
12558,29,clean theater,8014
12559,37,movie too long,1083
12560,66,good length film,229
12561,59,dirty theater,3911
12562,68,movie was predictable,3129
12563,48,bad plot,4046
12564,90,good plot,1887
12565,81,movie was engaging,1428
12566,57,dirty theater,4299
12567,59,dirty theater,8975
12568,38,clean theater,8213
12569,32,bad characters,6461
12570,9,good length film,7514
12571,57,good characters,6078
12572,52,movie was predictable,941
12573,44,uncomfortable seats,9366
12574,46,uncomfortable seats,723
12575,79,movie was boring,8012
12576,22,good length film,7159
12577,66,movie was boring,7210
12578,16,movie was engaging,5966
12579,17,good characters,1211
12580,78,good length film,7943
12581,87,dirty theater,4760
12582,10,good plot,7157
12583,55,bad characters,2442
12584,38,bad characters,327
12585,31,movie was boring,7113
12586,3,movie was engaging,5892
12587,80,dirty theater,9671
12588,32,movie too long,1749
12589,58,movie too long,4048
12590,30,movie was predictable,9644
12591,81,movie too long,4570
12592,79,movie too long,5701
12593,5,movie was predictable,5137
12594,20,good plot,4802
12595,43,movie was engaging,9613
12596,20,good plot,9838
12597,90,dirty theater,9907
12598,74,good length film,5782
12599,52,bad characters,4322
12600,76,movie was engaging,601
12601,39,movie was boring,802
12602,83,bad characters,8198
12603,80,good characters,3549
12604,16,bad plot,6290
12605,41,dirty theater,7561
12606,31,movie was boring,2666
12607,39,good characters,9803
12608,65,clean theater,603
12609,52,good plot,3122
12610,85,bad characters,6743
12611,59,good characters,2956
12612,70,movie too long,4064
12613,22,good plot,8962
12614,74,uncomfortable seats,323
12615,23,movie was engaging,6078
12616,23,movie was engaging,1254
12617,86,clean theater,398
12618,84,movie was boring,9272
12619,64,uncomfortable seats,2709
12620,87,bad characters,4626
12621,73,movie was boring,9875
12622,13,movie was predictable,9135
12623,19,movie was boring,2156
12624,43,movie too long,8666
12625,45,good characters,6972
12626,85,good plot,8899
12627,50,good plot,8861
12628,19,movie was predictable,6093
12629,66,comfortable seats,5226
12630,57,uncomfortable seats,2247
12631,18,uncomfortable seats,7739
12632,45,movie was engaging,2166
12633,44,good plot,3100
12634,4,bad plot,3136
12635,56,dirty theater,916
12636,50,movie was predictable,7411
12637,79,good characters,9520
12638,84,movie was engaging,8002
12639,38,clean theater,3435
12640,66,comfortable seats,4333
12641,37,good plot,1267
12642,29,dirty theater,9084
12643,60,clean theater,7410
12644,38,dirty theater,8814
12645,56,movie was predictable,1784
12646,18,movie too long,66
12647,20,bad plot,4990
12648,82,bad characters,8579
12649,13,movie too long,4500
12650,62,uncomfortable seats,2008
12651,27,clean theater,1298
12652,3,clean theater,7890
12653,70,movie was predictable,2180
12654,23,movie was engaging,9781
12655,50,movie too long,5066
12656,14,bad characters,774
12657,90,movie too long,1261
12658,48,bad plot,7003
12659,67,bad characters,5413
12660,21,good characters,99
12661,60,comfortable seats,9628
12662,33,good length film,3330
12663,19,movie was boring,3664
12664,67,good characters,3639
12665,4,movie was predictable,914
12666,31,movie too long,9717
12667,61,bad plot,5790
12668,2,dirty theater,9986
12669,83,movie too long,8034
12670,13,comfortable seats,2297
12671,71,bad characters,4065
12672,67,good characters,6315
12673,9,good length film,2168
12674,7,movie was boring,9709
12675,4,movie was boring,2581
12676,42,movie was engaging,286
12677,61,clean theater,8055
12678,31,uncomfortable seats,1948
12679,80,movie was boring,3683
12680,34,good length film,6488
12681,36,movie was boring,5973
12682,49,clean theater,2234
12683,35,movie was engaging,5571
12684,56,uncomfortable seats,179
12685,87,bad characters,2159
12686,69,bad characters,2818
12687,68,bad characters,7164
12688,84,movie too long,5033
12689,4,bad plot,4514
12690,29,dirty theater,3648
12691,21,bad plot,2672
12692,18,good plot,3387
12693,16,comfortable seats,3426
12694,17,good characters,2565
12695,59,uncomfortable seats,7871
12696,49,movie was engaging,2951
12697,87,movie was predictable,2489
12698,26,movie too long,6300
12699,47,movie was boring,498
12700,6,movie too long,908
12701,59,movie was engaging,9752
12702,26,good characters,2374
12703,10,bad characters,7861
12704,47,movie too long,22
12705,81,movie was boring,2914
12706,68,movie was boring,5676
12707,9,uncomfortable seats,987
12708,19,dirty theater,4921
12709,86,good plot,5916
12710,42,clean theater,3814
12711,68,movie was predictable,3890
12712,15,comfortable seats,927
12713,39,bad characters,56
12714,10,good length film,8671
12715,41,movie was predictable,1542
12716,73,uncomfortable seats,8084
12717,17,movie too long,3388
12718,29,good characters,4250
12719,83,clean theater,8807
12720,51,comfortable seats,5420
12721,42,clean theater,952
12722,42,movie was boring,2827
12723,81,bad plot,6529
12724,17,bad characters,952
12725,43,good length film,2916
12726,6,good plot,4601
12727,35,dirty theater,1899
12728,66,movie too long,702
12729,65,comfortable seats,4393
12730,83,good length film,5294
12731,29,movie was engaging,5828
12732,16,good plot,8722
12733,90,bad plot,9384
12734,25,comfortable seats,1076
12735,59,movie was engaging,6381
12736,23,uncomfortable seats,72
12737,59,good characters,4130
12738,13,bad characters,3482
12739,76,good characters,1098
12740,57,movie was boring,2382
12741,5,comfortable seats,5641
12742,16,movie was predictable,2957
12743,42,bad characters,2026
12744,61,bad characters,4687
12745,36,good characters,5104
12746,14,good length film,8752
12747,19,bad plot,9267
12748,64,uncomfortable seats,1524
12749,87,movie was engaging,6094
12750,69,good plot,7494
12751,68,good length film,7874
12752,8,good plot,4589
12753,86,uncomfortable seats,1594
12754,65,clean theater,346
12755,76,dirty theater,6154
12756,81,movie was engaging,2374
12757,30,uncomfortable seats,6382
12758,31,movie was engaging,1002
12759,42,clean theater,1104
12760,15,bad plot,2095
12761,3,bad characters,244
12762,52,good characters,3884
12763,29,clean theater,2847
12764,57,good length film,5699
12765,60,good length film,8335
12766,12,movie was boring,1603
12767,90,dirty theater,949
12768,17,movie was predictable,355
12769,79,movie was engaging,8577
12770,20,good length film,1051
12771,85,clean theater,9735
12772,57,good plot,7367
12773,57,good characters,396
12774,34,movie was predictable,5313
12775,69,bad characters,7475
12776,8,dirty theater,7025
12777,40,uncomfortable seats,5017
12778,85,movie was predictable,4651
12779,36,movie was engaging,2779
12780,19,bad plot,7953
12781,52,comfortable seats,7463
12782,33,good characters,6523
12783,76,good characters,2777
12784,19,bad characters,7206
12785,70,good plot,4891
12786,34,good plot,22
12787,24,good plot,7363
12788,31,movie was boring,189
12789,5,bad plot,9550
12790,13,uncomfortable seats,8403
12791,9,clean theater,5892
12792,44,movie was predictable,7138
12793,24,clean theater,5625
12794,86,good length film,8944
12795,64,uncomfortable seats,1617
12796,10,movie was boring,1393
12797,86,dirty theater,7609
12798,34,good length film,8057
12799,19,good length film,1525
12800,72,movie was predictable,997
12801,57,clean theater,5618
12802,74,movie was boring,4363
12803,14,movie was boring,362
12804,52,bad characters,1569
12805,26,bad plot,9738
12806,33,bad plot,268
12807,83,movie too long,432
12808,48,uncomfortable seats,7727
12809,29,bad characters,1736
12810,47,movie too long,6046
12811,49,movie was engaging,9620
12812,47,movie was engaging,7530
12813,65,movie too long,2304
12814,61,comfortable seats,8821
12815,30,good length film,9346
12816,43,clean theater,1401
12817,55,movie was boring,1117
12818,88,uncomfortable seats,1974
12819,57,good characters,2637
12820,72,movie was predictable,9010
12821,34,bad characters,9143
12822,35,movie was boring,1900
12823,67,dirty theater,6394
12824,72,movie was predictable,922
12825,32,uncomfortable seats,3087
12826,50,bad characters,6594
12827,62,bad plot,6208
12828,19,bad characters,4110
12829,90,movie was predictable,9226
12830,82,bad characters,9150
12831,87,movie was engaging,91
12832,35,movie was engaging,1341
12833,11,good plot,7553
12834,30,good length film,7362
12835,13,uncomfortable seats,5087
12836,18,movie was engaging,1182
12837,84,bad plot,7828
12838,55,good plot,5421
12839,52,bad characters,6708
12840,61,dirty theater,7988
12841,60,good plot,7111
12842,38,bad plot,3848
12843,32,comfortable seats,8717
12844,42,movie was predictable,4973
12845,80,uncomfortable seats,3419
12846,66,movie too long,3125
12847,90,bad plot,3049
12848,64,comfortable seats,2509
12849,86,bad characters,6030
12850,77,bad characters,5428
12851,80,good characters,2381
12852,40,clean theater,7275
12853,58,comfortable seats,1565
12854,65,bad characters,248
12855,44,good length film,1168
12856,67,good plot,4889
12857,8,good plot,6029
12858,46,dirty theater,8068
12859,75,movie was predictable,8672
12860,42,clean theater,5900
12861,72,comfortable seats,6869
12862,21,movie too long,2383
12863,61,dirty theater,9862
12864,60,uncomfortable seats,556
12865,82,movie was engaging,9216
12866,70,good length film,1257
12867,5,movie too long,242
12868,65,movie was boring,7489
12869,18,comfortable seats,2997
12870,22,movie was predictable,9369
12871,56,movie was engaging,5610
12872,80,movie too long,632
12873,90,movie too long,5253
12874,81,uncomfortable seats,4919
12875,39,uncomfortable seats,7014
12876,81,bad plot,952
12877,33,movie was engaging,371
12878,78,good length film,9791
12879,29,clean theater,6088
12880,60,bad characters,7191
12881,54,uncomfortable seats,1232
12882,76,good length film,2632
12883,51,bad characters,9960
12884,22,good plot,4190
12885,50,clean theater,6965
12886,37,comfortable seats,6493
12887,54,dirty theater,8010
12888,51,movie was predictable,1107
12889,66,movie too long,7636
12890,41,good plot,6910
12891,40,comfortable seats,2090
12892,61,good length film,7701
12893,57,comfortable seats,3917
12894,42,good characters,3856
12895,14,movie was boring,6551
12896,12,good plot,8744
12897,88,comfortable seats,9211
12898,53,dirty theater,444
12899,56,good length film,8123
12900,3,comfortable seats,5348
12901,35,movie was predictable,2363
12902,56,movie was engaging,2322
12903,8,uncomfortable seats,6856
12904,10,good plot,3261
12905,83,movie too long,9838
12906,69,dirty theater,5622
12907,41,movie was predictable,1216
12908,81,movie was boring,4079
12909,20,clean theater,2145
12910,77,uncomfortable seats,406
12911,32,clean theater,9620
12912,79,good length film,314
12913,32,good length film,4180
12914,43,movie was engaging,5604
12915,50,bad plot,9739
12916,15,clean theater,9498
12917,44,comfortable seats,7282
12918,10,clean theater,4343
12919,70,movie was engaging,4824
12920,3,comfortable seats,7330
12921,5,bad plot,4426
12922,75,movie was boring,8944
12923,31,good plot,1008
12924,73,uncomfortable seats,3604
12925,85,movie was engaging,9951
12926,7,comfortable seats,4495
12927,37,movie was boring,1456
12928,33,movie was engaging,7430
12929,86,movie was engaging,7462
12930,37,bad characters,2769
12931,79,dirty theater,8842
12932,17,good length film,3243
12933,67,movie was boring,2585
12934,31,dirty theater,2145
12935,87,good plot,8748
12936,62,dirty theater,5468
12937,33,movie too long,9355
12938,72,good plot,6491
12939,74,movie was predictable,1438
12940,6,movie was engaging,392
12941,11,good characters,7441
12942,48,good length film,4799
12943,78,bad plot,7913
12944,32,movie was engaging,6544
12945,73,good characters,1859
12946,84,uncomfortable seats,6003
12947,33,dirty theater,1401
12948,90,good length film,5550
12949,77,good length film,9803
12950,80,comfortable seats,6146
12951,60,dirty theater,6458
12952,84,dirty theater,5972
12953,79,dirty theater,2905
12954,70,good characters,6702
12955,53,uncomfortable seats,5737
12956,71,movie was predictable,512
12957,17,comfortable seats,3936
12958,85,movie was engaging,3752
12959,83,movie was predictable,6374
12960,11,clean theater,3328
12961,63,bad plot,4603
12962,10,movie was predictable,1375
12963,15,bad plot,6488
12964,87,uncomfortable seats,8649
12965,5,movie too long,3602
12966,17,bad characters,3782
12967,30,uncomfortable seats,5576
12968,73,good plot,4116
12969,83,good length film,4956
12970,86,good characters,4446
12971,70,movie was predictable,8652
12972,75,bad characters,9489
12973,65,movie was boring,2122
12974,38,movie was engaging,3573
12975,87,movie was engaging,450
12976,36,good length film,1216
12977,30,movie was boring,3377
12978,13,comfortable seats,3226
12979,4,movie was engaging,6000
12980,9,movie too long,8025
12981,10,movie too long,433
12982,23,movie too long,3364
12983,65,movie was boring,4438
12984,28,good plot,4183
12985,22,dirty theater,2353
12986,69,movie was engaging,8945
12987,46,movie was engaging,5183
12988,40,good plot,5220
12989,55,uncomfortable seats,7409
12990,45,movie was engaging,4084
12991,26,bad characters,604
12992,26,good characters,2883
12993,2,dirty theater,7249
12994,8,comfortable seats,3980
12995,70,clean theater,5504
12996,59,bad plot,1256
12997,24,good plot,2259
12998,90,comfortable seats,1970
12999,8,movie was engaging,6347
13000,48,bad plot,7017
13001,3,clean theater,7800
13002,10,movie was boring,7804
13003,26,good plot,1571
13004,20,comfortable seats,756
13005,39,comfortable seats,7915
13006,68,clean theater,2935
13007,25,dirty theater,1270
13008,67,clean theater,3555
13009,54,dirty theater,2118
13010,34,comfortable seats,2354
13011,40,clean theater,2648
13012,25,good plot,9842
13013,54,good length film,8448
13014,83,movie was predictable,2966
13015,24,good characters,8450
13016,43,movie too long,4327
13017,12,good characters,6484
13018,25,good length film,8682
13019,89,good plot,1960
13020,24,clean theater,4771
13021,35,dirty theater,3549
13022,25,good length film,7719
13023,88,movie too long,781
13024,29,movie was predictable,2900
